word,fre,len,Level,Word_Entropy,Word_Pronunciation_Complexity,Word_Polarity,Word_Sense_Count,Word_Complexity,Word_Morphology_encoded,IDF,TF_IDF,Flesch_Reading_Ease,word_length,syllable_count,is_stopword,synonym_count,hypernym_count,hyponym_count,semantic_category,polarity,subjectivity,vowel_count,consonant_count,part_of_speech,word_numerical
expropriated,1,12,0,0.002532782,5,0.0,1,17,1302,8.787796878,1.0,-217.19,12,5,0,1,1,0,36,0.0,0.0,5,7,13,1583
extends,1,7,0,0.002532782,2,0.0,17,9,1304,8.787796878,1.0,36.62,7,2,0,17,14,21,31,0.0,0.0,2,5,7,1586
extent,1,6,0,0.002532782,2,0.0,2,8,1306,8.787796878,1.0,36.62,6,2,0,2,2,7,26,0.0,0.0,2,4,5,1588
exterior,1,8,0,0.002532782,4,0.0,3,12,1307,8.787796878,1.0,-132.59,8,4,0,3,2,1,15,0.0,0.0,4,4,5,1589
external,1,8,0,0.002532782,3,0.0,5,11,1308,8.787796878,1.0,-47.99,8,3,0,5,1,0,9,0.0,0.1,3,5,2,1590
extracted,1,9,0,0.002532782,3,0.0,8,12,1310,8.787796878,1.0,-47.99,9,3,0,8,8,5,36,0.0,0.0,3,6,13,1592
extraordinary,1,13,0,0.002532782,6,0.333333333,3,19,1311,8.787796878,1.0,-217.19,13,6,0,3,0,0,0,0.333333333,1.0,5,8,2,1593
extremist,1,9,0,0.002532782,3,0.0,2,12,1314,8.787796878,1.0,-47.99,9,3,0,2,1,0,18,0.0,0.0,3,6,5,1596
ezra,1,4,0,0.002532782,2,0.0,2,6,1318,8.787796878,1.0,121.22,4,2,0,2,0,0,18,0.0,0.0,2,2,5,1600
faceless,1,8,0,0.002532782,2,0.0,1,10,1321,8.787796878,1.0,36.62,8,2,0,1,0,0,0,0.0,0.0,3,5,5,1605
facilities,1,10,0,0.002532782,4,0.0,5,14,1322,8.787796878,1.0,-132.59,10,4,0,5,4,25,6,0.0,0.0,5,5,7,1606
facility,1,8,0,0.002532782,4,0.0,5,12,1322,8.787796878,1.0,-132.59,8,4,0,5,4,25,6,0.0,0.0,3,5,5,1607
faculty,1,7,0,0.002532782,3,0.0,2,10,1327,8.787796878,1.0,-47.99,7,3,0,2,2,6,9,0.0,0.0,2,5,5,1613
fairly,1,6,0,0.002532782,2,0.7,3,8,1330,8.787796878,1.0,36.62,6,2,0,3,0,0,2,0.7,0.9,2,4,8,1617
faith,1,5,0,0.002532782,1,0.0,4,6,1332,8.787796878,1.0,121.22,5,1,0,4,4,38,9,0.0,0.0,2,3,5,1619
falling,1,7,0,0.002532782,2,0.0,35,9,1333,8.787796878,1.0,36.62,7,2,0,35,21,53,39,0.0,0.0,2,5,12,1622
fallow,1,6,0,0.002532782,2,0.0,3,8,1334,8.787796878,1.0,36.62,6,2,0,3,1,0,17,0.0,0.0,2,4,5,1623
familiarity,1,11,0,0.002532782,5,0.0,5,16,1337,8.787796878,1.0,-217.19,11,5,0,5,5,1,9,0.0,0.0,5,6,5,1626
families,1,8,0,0.002532782,3,0.0,8,11,1338,8.787796878,1.0,-47.99,8,3,0,8,8,52,14,0.0,0.0,4,4,7,1627
fantastical,1,11,0,0.002532782,4,0.0,2,15,1341,8.787796878,1.0,-132.59,11,0,0,2,0,0,0,0.0,0.0,4,7,2,1631
farm,1,4,0,0.002532782,1,0.0,4,5,1344,8.787796878,1.0,121.22,4,1,0,4,4,17,6,0.0,0.0,1,3,5,1634
farmers,1,7,0,0.002532782,2,0.0,3,9,1345,8.787796878,1.0,36.62,7,2,0,3,1,13,18,0.0,0.0,2,5,7,1635
farmland,1,8,0,0.002532782,2,0.0,2,10,1346,8.787796878,1.0,36.62,8,2,0,2,2,1,15,0.0,0.0,2,6,5,1636
farms,1,5,0,0.002532782,1,0.0,4,6,1344,8.787796878,1.0,121.22,5,1,0,4,4,17,6,0.0,0.0,1,4,7,1637
fascinate,1,9,0,0.002532782,3,0.0,3,12,1347,8.787796878,1.0,-47.99,9,3,0,3,3,3,43,0.0,0.0,4,5,5,1638
fascinating,1,11,0,0.002532782,4,0.7,5,15,1347,8.787796878,1.0,-132.59,11,4,0,5,3,3,43,0.7,0.85,4,7,12,1639
fascination,1,11,0,0.002532782,4,0.0,3,15,1348,8.787796878,1.0,-132.59,11,4,0,3,3,0,26,0.0,0.0,5,6,5,1640
fate,1,4,0,0.002532782,1,0.0,4,5,1353,8.787796878,1.0,121.22,4,1,0,4,4,9,11,0.0,0.0,2,2,5,1645
faults,1,6,0,0.002532782,1,0.0,8,7,1355,8.787796878,1.0,121.22,6,1,0,8,8,20,4,0.0,0.0,2,4,7,1648
feared,1,6,0,0.002532782,1,0.0,5,7,1356,8.787796878,1.0,121.22,6,1,0,5,3,3,38,0.0,0.0,3,3,13,1650
fearlessly,1,10,0,0.002532782,3,0.0,1,13,1357,8.787796878,1.0,-47.99,10,0,0,1,0,0,2,0.0,0.0,3,7,8,1651
fearlessness,1,12,0,0.002532782,3,0.0,2,15,1358,8.787796878,1.0,-47.99,12,0,0,2,2,4,12,0.0,0.0,4,8,5,1652
feat,1,4,0,0.002532782,1,0.0,1,5,1359,8.787796878,1.0,121.22,4,1,0,1,1,5,4,0.0,0.0,2,2,5,1653
federal,1,7,0,0.002532782,3,0.0,6,10,1361,8.787796878,1.0,-47.99,7,3,0,6,2,0,18,0.0,0.0,3,4,2,1656
feed,1,4,0,0.002532782,1,0.0,13,5,1362,8.787796878,1.0,121.22,4,1,0,13,11,54,13,0.0,0.0,2,2,5,1657
feeding,1,7,0,0.002532782,2,0.0,13,9,1363,8.787796878,1.0,36.62,7,2,0,13,11,61,4,0.0,0.0,3,4,12,1658
fell,1,4,0,0.002532782,1,0.0,39,5,1367,8.787796878,1.0,121.22,4,1,0,39,27,60,27,0.0,0.0,1,3,11,1664
female,1,6,0,0.002532782,2,0.0,5,8,1370,8.787796878,1.0,36.62,6,2,0,5,2,10,5,0.0,0.166666667,3,3,5,1667
fending,1,7,0,0.002532782,2,0.0,2,9,1371,8.787796878,1.0,36.62,7,2,0,2,2,0,42,0.0,0.0,2,5,12,1668
ferdinand,1,9,0,0.002532782,3,0.0,1,12,1372,8.787796878,1.0,-47.99,9,3,0,1,0,0,18,0.0,0.0,3,6,5,1669
fertile,1,7,0,0.002532782,2,0.0,4,9,1374,8.787796878,1.0,36.62,7,2,0,4,0,0,0,0.0,0.0,3,4,5,1671
fetched,1,7,0,0.002532782,1,0.0,3,8,1375,8.787796878,1.0,121.22,7,1,0,3,2,3,36,0.0,0.0,2,5,13,1672
fielding,1,8,0,0.002532782,2,0.0,6,10,1380,8.787796878,1.0,36.62,8,2,0,6,5,0,4,0.0,0.0,3,5,5,1677
fields,1,6,0,0.002532782,1,0.0,22,7,1381,8.787796878,1.0,121.22,6,1,0,22,16,61,18,0.0,0.0,2,4,7,1678
fiend,1,5,0,0.002532782,1,0.0,3,6,1382,8.787796878,1.0,121.22,5,1,0,3,3,4,18,0.0,0.0,2,3,5,1679
fifties,1,7,0,0.002532782,2,0.0,4,9,1383,8.787796878,1.0,121.22,7,2,0,4,4,0,28,0.0,0.0,3,4,7,1680
fighting,1,8,0,0.002532782,2,0.0,6,10,1386,8.787796878,1.0,36.62,8,2,0,6,4,47,4,0.0,0.0,2,6,12,1683
finances,1,8,0,0.002532782,3,0.0,6,11,1391,8.787796878,1.0,36.62,8,3,0,6,6,19,21,0.0,0.0,3,5,7,1688
financial,1,9,0,0.002532782,3,0.0,1,12,1392,8.787796878,1.0,-47.99,9,3,0,1,0,0,1,0.0,0.0,4,5,2,1689
finches,1,7,0,0.002532782,2,0.0,1,9,1393,8.787796878,1.0,36.62,7,2,0,1,1,24,5,0.0,0.0,2,5,7,1690
fine,1,4,0,0.002532782,1,0.416666667,10,5,1395,8.787796878,1.0,121.22,4,1,0,10,2,2,21,0.416666667,0.5,2,2,5,1692
finest,1,6,0,0.002532782,2,0.0,6,8,1395,8.787796878,1.0,121.22,6,2,0,6,0,0,0,0.0,0.0,2,4,4,1693
finish,1,6,0,0.002532782,2,0.0,15,8,1396,8.787796878,1.0,36.62,6,2,0,15,12,40,7,0.0,0.0,2,4,5,1694
fish,1,4,0,0.002532782,1,0.0,6,5,1401,8.787796878,1.0,121.22,4,1,0,6,5,39,5,0.0,0.0,1,3,5,1699
fixed,1,5,0,0.002532782,1,0.1,16,6,1402,8.787796878,1.0,121.22,5,1,0,16,11,102,31,0.1,0.2,2,3,13,1700
flaw,1,4,0,0.002532782,1,0.0,4,5,1404,8.787796878,1.0,121.22,4,1,0,4,3,4,26,0.0,0.0,1,3,5,1702
flexibility,1,11,0,0.002532782,5,0.0,3,16,1407,8.787796878,1.0,-217.19,11,5,0,3,3,8,7,0.0,0.0,4,7,5,1705
flies,1,5,0,0.002532782,1,0.0,20,6,1408,8.787796878,1.0,121.22,5,1,0,20,18,42,15,0.0,0.0,2,3,7,1706
flimsiest,1,9,0,0.002532782,3,0.0,3,12,1409,8.787796878,1.0,-47.99,9,3,0,3,0,0,0,0.0,0.0,3,6,5,1707
floating,1,8,0,0.002532782,2,0.0,15,10,1410,8.787796878,1.0,36.62,8,2,0,15,8,9,4,0.0,0.0,3,5,12,1708
flock,1,5,0,0.002532782,1,0.0,7,6,1411,8.787796878,1.0,121.22,5,1,0,7,6,11,14,0.0,0.0,1,4,5,1709
flowering,1,9,0,0.002532782,3,0.0,4,12,1414,8.787796878,1.0,-47.99,9,3,0,4,3,1,22,0.0,0.0,3,6,12,1711
flowing,1,7,0,0.002532782,2,0.0,9,9,1415,8.787796878,1.0,36.62,7,2,0,9,5,32,11,0.0,0.0,2,5,12,1713
flushed,1,7,0,0.002532782,1,0.0,9,8,1416,8.787796878,1.0,121.22,7,1,0,9,7,6,30,0.0,0.0,2,5,13,1714
flying,1,6,0,0.002532782,2,0.0,17,8,1417,8.787796878,1.0,36.62,6,2,0,17,13,37,4,0.0,0.0,1,5,12,1715
foam,1,4,0,0.002532782,1,0.0,3,5,1418,8.787796878,1.0,121.22,4,1,0,3,3,10,17,0.0,0.0,2,2,5,1716
focused,1,7,0,0.002532782,2,0.0,8,9,1419,8.787796878,1.0,36.62,7,2,0,8,5,8,32,0.0,0.0,3,4,13,1718
focusing,1,8,0,0.002532782,3,0.0,7,11,1420,8.787796878,1.0,-47.99,8,3,0,7,7,10,9,0.0,0.0,3,5,12,1719
follies,1,7,0,0.002532782,2,0.0,5,9,1423,8.787796878,1.0,36.62,7,2,0,5,5,6,10,0.0,0.0,3,4,7,1722
follow,1,6,0,0.002532782,2,0.0,24,8,1424,8.787796878,1.0,36.62,6,2,0,24,14,21,39,0.0,0.0,2,4,10,1723
fool,1,4,0,0.002532782,1,0.0,7,5,1426,8.787796878,1.0,121.22,4,1,0,7,8,10,18,0.0,0.0,2,2,5,1725
foolish,1,7,0,0.002532782,2,0.0,2,9,1427,8.787796878,1.0,36.62,7,2,0,2,0,0,0,0.0,0.0,3,4,2,1726
foot,1,4,0,0.002532782,1,0.0,14,5,1428,8.787796878,1.0,121.22,4,1,0,14,13,20,8,0.0,0.0,2,2,5,1727
forbidding,1,10,0,0.002532782,3,0.0,5,13,1430,8.787796878,1.0,-47.99,10,3,0,5,2,10,10,0.0,0.0,3,7,12,1728
forces,1,6,0,0.002532782,2,0.0,19,8,1431,8.787796878,1.0,121.22,6,2,0,19,16,110,7,0.0,0.0,2,4,7,1732
forecast,1,8,0,0.002532782,2,0.0,4,10,1432,8.787796878,1.0,36.62,8,2,0,4,4,5,10,0.0,0.0,3,5,5,1733
forefathers,1,11,0,0.002532782,3,0.0,2,14,1433,8.787796878,1.0,-47.99,11,3,0,2,2,1,18,0.0,0.0,4,7,7,1734
forefingers,1,11,0,0.002532782,3,0.0,1,14,1434,8.787796878,1.0,-47.99,11,3,0,1,1,0,8,0.0,0.0,4,7,7,1735
foregrounds,1,11,0,0.002532782,3,0.0,3,14,1435,8.787796878,1.0,36.62,11,0,0,3,3,0,9,0.0,0.0,4,7,7,1736
foresees,1,8,0,0.002532782,2,0.0,3,10,1438,8.787796878,1.0,36.62,8,2,0,3,3,0,32,0.0,0.0,4,4,7,1739
forests,1,7,0,0.002532782,2,0.0,3,9,1439,8.787796878,1.0,121.22,7,2,0,3,4,12,14,0.0,0.0,2,5,7,1741
forged,1,6,0,0.002532782,1,0.0,8,7,1440,8.787796878,1.0,121.22,6,1,0,8,7,27,37,0.0,0.0,2,4,13,1742
formative,1,9,0,0.002532782,3,0.0,3,12,1446,8.787796878,1.0,-47.99,9,3,0,3,1,0,10,0.0,0.0,4,5,2,1747
formed,1,6,0,0.002532782,1,0.0,8,7,1442,8.787796878,1.0,121.22,6,1,0,8,7,67,42,0.0,0.0,2,4,13,1748
forming,1,7,0,0.002532782,2,0.0,7,9,1442,8.787796878,1.0,36.62,7,2,0,7,7,67,42,0.0,0.0,2,5,12,1749
formulating,1,11,0,0.002532782,4,0.0,4,15,1447,8.787796878,1.0,-132.59,11,4,0,4,4,7,33,0.0,0.0,4,7,12,1751
fortify,1,7,0,0.002532782,3,0.0,5,10,1449,8.787796878,1.0,-47.99,7,3,0,5,3,15,31,0.0,0.0,2,5,5,1753
fortunately,1,11,0,0.002532782,4,0.4,1,15,1450,8.787796878,1.0,-132.59,11,4,0,1,0,0,2,0.4,0.7,4,7,8,1754
fortune,1,7,0,0.002532782,2,0.0,4,9,1451,8.787796878,1.0,36.62,7,2,0,4,3,7,19,0.0,0.0,3,4,5,1755
forward,1,7,0,0.002532782,2,0.0,12,9,1452,8.787796878,1.0,36.62,7,2,0,12,3,0,18,0.0,0.0,2,5,8,1756
foundational,1,12,0,0.002532782,4,0.0,0,16,1453,8.787796878,1.0,-132.59,12,4,0,0,0,0,29,0.0,0.0,6,6,2,1758
foxes,1,5,0,0.002532782,2,0.0,10,7,1454,8.787796878,1.0,36.62,5,2,0,10,8,12,5,0.0,0.0,2,3,7,1759
fractured,1,9,0,0.002532782,2,0.0,6,11,1455,8.787796878,1.0,36.62,9,2,0,6,5,1,31,0.0,0.0,3,6,13,1760
fragment,1,8,0,0.002532782,2,0.0,4,10,1456,8.787796878,1.0,36.62,8,2,0,4,4,23,17,0.0,0.0,2,6,5,1761
frame,1,5,0,0.002532782,1,0.0,17,6,1457,8.787796878,1.0,121.22,5,1,0,17,15,11,6,0.0,0.0,2,3,5,1762
framed,1,6,0,0.002532782,1,0.0,7,7,1457,8.787796878,1.0,121.22,6,1,0,7,6,0,36,0.0,0.0,2,4,13,1763
framers,1,7,0,0.002532782,2,0.0,2,9,1458,8.787796878,1.0,121.22,7,2,0,2,2,0,18,0.0,0.0,2,5,7,1764
frames,1,6,0,0.002532782,1,0.0,17,7,1457,8.787796878,1.0,121.22,6,1,0,17,15,11,6,0.0,0.0,2,4,7,1765
franchise,1,9,0,0.002532782,2,0.0,4,11,1461,8.787796878,1.0,36.62,9,2,0,4,4,1,10,0.0,0.0,3,6,5,1768
franco,1,6,0,0.002532782,2,0.0,1,8,1462,8.787796878,1.0,36.62,6,2,0,1,0,0,18,0.0,0.0,2,4,5,1769
frank,1,5,0,0.002532782,1,0.0,6,6,1463,8.787796878,1.0,121.22,5,1,0,6,4,2,18,0.0,0.0,1,4,5,1770
frankenstein,1,12,0,0.002532782,3,0.0,3,15,1464,8.787796878,1.0,36.62,12,3,0,3,1,0,26,0.0,0.0,4,8,5,1771
fraud,1,5,0,0.002532782,1,0.0,3,6,1465,8.787796878,1.0,121.22,5,1,0,3,3,14,4,0.0,0.0,2,3,5,1772
freezing,1,8,0,0.002532782,2,0.0,11,10,1470,8.787796878,1.0,36.62,8,2,0,11,11,7,22,0.0,0.0,3,5,12,1777
frenzied,1,8,0,0.002532782,2,0.0,2,10,1472,8.787796878,1.0,36.62,8,2,0,2,0,0,0,0.0,0.0,3,5,13,1779
frequently,1,10,0,0.002532782,3,0.1,1,13,1473,8.787796878,1.0,-47.99,10,3,0,1,0,0,2,0.1,0.3,3,7,8,1780
fresh,1,5,0,0.002532782,1,0.3,13,6,1474,8.787796878,1.0,121.22,5,1,0,13,0,0,0,0.3,0.5,1,4,2,1781
freshly,1,7,0,0.002532782,2,0.3,2,9,1475,8.787796878,1.0,36.62,7,2,0,2,0,0,2,0.3,0.5,1,6,8,1782
freud,1,5,0,0.002532782,1,0.0,1,6,1476,8.787796878,1.0,121.22,5,1,0,1,0,0,18,0.0,0.0,2,3,5,1783
friendly,1,8,0,0.002532782,2,0.375,5,10,1479,8.787796878,1.0,36.62,8,2,0,5,1,0,14,0.375,0.5,2,6,8,1786
frieze,1,6,0,0.002532782,1,0.0,2,7,1481,8.787796878,1.0,121.22,6,1,0,2,2,0,6,0.0,0.0,3,3,5,1789
fruits,1,6,0,0.002532782,1,0.0,5,7,1484,8.787796878,1.0,121.22,6,1,0,5,4,29,20,0.0,0.0,2,4,7,1792
frustrated,1,10,0,0.002532782,3,-0.7,3,13,1485,8.787796878,1.0,-47.99,10,3,0,3,2,8,42,-0.7,0.2,3,7,13,1793
fulfill,1,7,0,0.002532782,2,0.0,3,9,1486,8.787796878,1.0,36.62,7,2,0,3,4,12,37,0.0,0.0,2,5,5,1794
fullest,1,7,0,0.002532782,2,0.0,8,9,1487,8.787796878,1.0,121.22,7,2,0,8,0,0,0,0.0,0.0,2,5,4,1795
fully,1,5,0,0.002532782,2,0.0,3,7,1488,8.787796878,1.0,36.62,5,2,0,3,0,0,2,0.0,0.0,1,4,8,1796
functional,1,10,0,0.002532782,3,0.0,6,13,1491,8.787796878,1.0,-47.99,10,3,0,6,0,0,0,0.0,0.0,4,6,2,1799
fundamental,1,11,0,0.002532782,4,0.0,5,15,1493,8.787796878,1.0,-132.59,11,4,0,5,2,0,11,0.0,0.0,4,7,2,1801
funded,1,6,0,0.002532782,2,0.0,7,8,1492,8.787796878,1.0,36.62,6,2,0,7,5,3,41,0.0,0.0,2,4,13,1802
funny,1,5,0,0.002532782,2,0.25,5,7,1494,8.787796878,1.0,36.62,5,2,0,5,1,0,10,0.25,1.0,1,4,5,1803
furiously,1,9,0,0.002532782,4,0.0,3,13,1496,8.787796878,1.0,-132.59,9,4,0,3,0,0,2,0.0,0.0,4,5,8,1805
furnished,1,9,0,0.002532782,2,0.0,3,11,1497,8.787796878,1.0,36.62,9,2,0,3,2,99,41,0.0,0.0,3,6,13,1806
furniture,1,9,0,0.002532782,3,0.0,1,12,1498,8.787796878,1.0,-47.99,9,3,0,1,1,24,6,0.0,0.0,4,5,5,1807
furthered,1,9,0,0.002532782,2,0.0,2,11,1499,8.787796878,1.0,36.62,9,2,0,2,2,7,42,0.0,0.0,3,6,13,1809
fused,1,5,0,0.002532782,1,0.0,5,6,1500,8.787796878,1.0,121.22,5,1,0,5,4,9,31,0.0,0.0,2,3,13,1810
futile,1,6,0,0.002532782,2,0.0,2,8,1501,8.787796878,1.0,36.62,6,2,0,2,0,0,0,0.0,0.0,3,3,5,1811
futility,1,8,0,0.002532782,4,0.0,1,12,1502,8.787796878,1.0,-132.59,8,4,0,1,1,0,7,0.0,0.0,3,5,5,1812
gadget,1,6,0,0.002532782,2,0.0,1,8,1504,8.787796878,1.0,36.62,6,2,0,1,1,4,6,0.0,0.0,2,4,5,1814
games,1,5,0,0.002532782,1,0.0,12,6,1507,8.787796878,1.0,121.22,5,1,0,12,12,39,4,0.0,0.0,2,3,7,1820
gangster,1,8,0,0.002532782,2,0.0,1,10,1509,8.787796878,1.0,36.62,8,2,0,1,1,3,18,0.0,0.0,2,6,5,1822
gather,1,6,0,0.002532782,2,0.0,11,8,1510,8.787796878,1.0,36.62,6,2,0,11,8,38,6,0.0,0.0,2,4,5,1823
gathered,1,8,0,0.002532782,2,0.0,10,10,1510,8.787796878,1.0,36.62,8,2,0,10,6,36,36,0.0,0.0,3,5,13,1824
gathering,1,9,0,0.002532782,3,0.0,13,12,1511,8.787796878,1.0,-47.99,9,3,0,13,10,83,14,0.0,0.0,3,6,5,1825
gathers,1,7,0,0.002532782,2,0.0,11,9,1510,8.787796878,1.0,36.62,7,2,0,11,8,38,6,0.0,0.0,2,5,7,1826
gear,1,4,0,0.002532782,1,0.0,5,5,1512,8.787796878,1.0,121.22,4,1,0,5,5,27,6,0.0,0.0,2,2,5,1827
genealogical,1,12,0,0.002532782,6,0.0,1,18,1514,8.787796878,1.0,-132.59,12,0,0,1,0,0,1,0.0,0.0,6,6,2,1829
generalisations,1,15,0,0.002532782,6,0.0,4,21,1516,8.787796878,1.0,-301.79,15,0,0,4,4,2,9,0.0,0.0,7,8,7,1831
generals,1,8,0,0.002532782,3,0.0,4,11,1515,8.787796878,1.0,-47.99,8,3,0,4,4,1,18,0.0,0.0,3,5,7,1834
genetic,1,7,0,0.002532782,3,0.0,4,10,1521,8.787796878,1.0,-47.99,7,3,0,4,0,0,0,0.0,0.0,3,4,2,1838
genetically,1,11,0,0.002532782,4,0.0,1,15,1522,8.787796878,1.0,-217.19,11,4,0,1,0,0,2,0.0,0.0,4,7,8,1839
genevan,1,7,0,0.002532782,3,0.0,2,10,1523,8.787796878,1.0,121.22,7,0,0,2,2,1,18,0.0,0.0,3,4,5,1840
gentry,1,6,0,0.002532782,2,0.0,1,8,1528,8.787796878,1.0,36.62,6,2,0,1,1,1,14,0.0,0.0,1,5,5,1846
german,1,6,0,0.002532782,2,0.0,3,8,1531,8.787796878,1.0,36.62,6,2,0,3,2,10,18,0.0,0.0,2,4,2,1849
germany,1,7,0,0.002532782,3,0.0,1,10,1533,8.787796878,1.0,36.62,7,3,0,1,0,0,15,0.0,0.0,2,5,5,1851
gesture,1,7,0,0.002532782,2,0.0,4,9,1534,8.787796878,1.0,36.62,7,2,0,4,4,28,4,0.0,0.0,3,4,5,1852
ghana,1,5,0,0.002532782,2,0.0,1,7,1535,8.787796878,1.0,121.22,5,2,0,1,0,0,15,0.0,0.0,2,3,5,1853
ghost,1,5,0,0.002532782,1,0.0,7,6,1536,8.787796878,1.0,121.22,5,1,0,7,7,2,9,0.0,0.0,1,4,5,1854
gift,1,4,0,0.002532782,1,0.0,5,5,1537,8.787796878,1.0,121.22,4,1,0,5,4,39,21,0.0,0.0,1,3,5,1856
gimmicks,1,8,0,0.002532782,2,0.0,3,10,1539,8.787796878,1.0,36.62,8,2,0,3,3,2,7,0.0,0.0,2,6,7,1859
girls,1,5,0,0.002532782,1,0.0,5,6,1540,8.787796878,1.0,121.22,5,1,0,5,4,33,18,0.0,0.0,1,4,7,1861
glad,1,4,0,0.002532782,1,0.5,5,5,1541,8.787796878,1.0,121.22,4,1,0,5,1,0,20,0.5,1.0,1,3,5,1862
glare,1,5,0,0.002532782,1,0.0,6,6,1543,8.787796878,1.0,121.22,5,1,0,6,6,1,7,0.0,0.0,2,3,5,1864
glistening,1,10,0,0.002532782,3,0.0,2,13,1547,8.787796878,1.0,-47.99,10,3,0,2,1,2,40,0.0,0.0,3,7,12,1868
globalised,1,10,0,0.002532782,4,0.0,1,14,1548,8.787796878,1.0,36.62,10,0,0,1,1,0,31,0.0,0.0,4,6,13,1869
glorifies,1,9,0,0.002532782,3,0.0,4,12,1550,8.787796878,1.0,-47.99,9,3,0,4,3,4,33,0.0,0.0,4,5,7,1871
glottalie,1,9,0,0.002532782,3,0.0,0,12,1553,8.787796878,1.0,-47.99,9,0,0,0,0,0,29,0.0,0.0,4,5,5,1874
glowing,1,7,0,0.002532782,2,0.0,7,9,1555,8.787796878,1.0,36.62,7,2,0,7,5,4,19,0.0,0.0,2,5,12,1876
goal,1,4,0,0.002532782,1,0.0,4,5,1556,8.787796878,1.0,121.22,4,1,0,4,4,11,9,0.0,0.0,2,2,5,1877
goats,1,5,0,0.002532782,1,0.0,4,6,1557,8.787796878,1.0,121.22,5,1,0,4,3,6,5,0.0,0.0,2,3,7,1879
god�,1,4,0,0.002532782,1,0.0,0,5,1559,,1.0,121.22,4,0,0,0,0,0,29,0.0,0.0,1,3,5,1881
goings,1,6,0,0.002532782,2,0.0,33,8,1561,8.787796878,1.0,36.62,6,2,0,3,3,10,4,0.0,0.0,2,4,7,1883
gossip,1,6,0,0.002532782,2,0.0,5,8,1567,8.787796878,1.0,36.62,6,2,0,5,5,11,10,0.0,0.0,2,4,5,1889
governing,1,9,0,0.002532782,3,0.0,6,12,1570,8.787796878,1.0,-47.99,9,3,0,6,4,9,4,0.0,0.0,3,6,12,1892
governments,1,11,0,0.002532782,3,0.0,4,14,1571,8.787796878,1.0,-47.99,11,3,0,4,4,21,14,0.0,0.0,3,8,7,1894
grab,1,4,0,0.002532782,1,0.0,8,5,1573,8.787796878,1.0,121.22,4,1,0,8,7,12,6,0.0,0.0,1,3,5,1896
grace,1,5,0,0.002532782,1,0.0,9,6,1574,8.787796878,1.0,121.22,5,1,0,9,9,48,26,0.0,0.0,2,3,5,1897
grain,1,5,0,0.002532782,1,0.0,15,6,1577,8.787796878,1.0,121.22,5,1,0,15,16,19,17,0.0,0.0,2,3,5,1900
grammar,1,7,0,0.002532782,2,0.0,1,9,1578,8.787796878,1.0,36.62,7,2,0,1,1,4,9,0.0,0.0,2,5,5,1901
granddaughter,1,13,0,0.002532782,3,0.0,1,16,1581,8.787796878,1.0,-47.99,13,3,0,1,1,0,18,0.0,0.0,4,9,5,1904
grandeur,1,8,0,0.002532782,2,0.0,2,10,1582,8.787796878,1.0,121.22,8,2,0,2,2,3,7,0.0,0.0,3,5,5,1905
grandmother,1,11,0,0.002532782,3,0.0,1,14,1583,8.787796878,1.0,-47.99,11,3,0,1,1,1,18,0.0,0.0,3,8,5,1906
grant,1,5,0,0.002532782,1,0.0,15,6,1585,8.787796878,1.0,121.22,5,1,0,15,9,14,21,0.0,0.0,1,4,5,1908
granted,1,7,0,0.002532782,2,0.0,8,9,1585,8.787796878,1.0,36.62,7,2,0,8,4,6,41,0.0,0.0,2,5,13,1909
grants,1,6,0,0.002532782,1,0.0,15,7,1585,8.787796878,1.0,121.22,6,1,0,15,9,14,21,0.0,0.0,1,5,7,1910
grapes,1,6,0,0.002532782,1,0.0,3,7,1586,8.787796878,1.0,121.22,6,1,0,3,3,6,13,0.0,0.0,2,4,7,1911
grapple,1,7,0,0.002532782,2,0.0,5,9,1588,8.787796878,1.0,36.62,7,2,0,5,5,6,6,0.0,0.0,2,5,5,1913
grasshopper,1,11,0,0.002532782,3,0.0,2,14,1589,8.787796878,1.0,36.62,11,3,0,2,2,2,5,0.0,0.0,3,8,5,1914
grave,1,5,0,0.002532782,1,0.0,8,6,1590,8.787796878,1.0,121.22,5,1,0,8,5,3,28,0.0,0.0,2,3,5,1915
graveyard,1,9,0,0.002532782,2,0.0,1,11,1591,8.787796878,1.0,36.62,9,2,0,1,1,1,15,0.0,0.0,3,6,5,1916
greatly,1,7,0,0.002532782,2,0.8,1,9,1594,8.787796878,1.0,36.62,7,2,0,1,0,0,2,0.8,0.75,2,5,8,1919
greatness,1,9,0,0.002532782,2,0.0,2,11,1595,8.787796878,1.0,36.62,9,2,0,2,2,1,7,0.0,0.0,3,6,5,1920
greco,1,5,0,0.002532782,2,0.0,1,7,1596,8.787796878,1.0,36.62,5,2,0,1,0,0,18,0.0,0.0,2,3,5,1921
greece,1,6,0,0.002532782,1,0.0,2,7,1597,8.787796878,1.0,121.22,6,1,0,2,1,0,15,0.0,0.0,3,3,5,1922
grinning,1,8,0,0.002532782,2,0.0,2,10,1601,8.787796878,1.0,36.62,8,2,0,2,2,2,10,0.0,0.0,2,6,12,1928
groups,1,6,0,0.002532782,1,0.0,5,7,1604,8.787796878,1.0,121.22,6,1,0,5,5,65,3,0.0,0.0,2,4,7,1932
grown,1,5,0,0.002532782,1,0.0,11,6,1605,8.787796878,1.0,121.22,5,1,0,11,6,58,31,0.0,0.0,1,4,5,1934
